PersonnelCode;Gösterge Adı;Periyot;Ürün;Planlanan;Gerçekleşen;Sonuç 
100577;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ZENTICAVIR;66430,03198;72266,98;108,7866103
100579;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;25116,77116;9121,14;36,31493851
100579;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;162785,5412;154980,16;95,20511398
100579;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;157046,5509;154408,8;98,32040187
100580;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ETKINIA;39845,33871;41335,84;103,7407168
100580;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SECITA;162712,0379;154006,14;94,64950593
100581;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;164713,6631;80982,76;49,16578169
100581;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;193956,0347;179986,3202;92,79748396
100581;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;66245,70114;61892,21;93,42826619
100582;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ETKINIA;67961,73918;71382,48;105,0333333
100582;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SECITA;163755,1006;168847,01;103,1094661
100584;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;31715,25655;29532,58;93,11789722
100584;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;175496,5003;109969,6;62,66199029
100584;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;274418,5695;233280,18;85,00889003
100585;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;40477,83362;109595,92;270,7553992
100585;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;102980,9282;72183,36;70,09391082
100585;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;160312,496;99408,26;62,00905264
100589;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLUREND;52036,73057;52258,44;100,4260633
100589;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;219359,7915;269274,5201;122,7547301
100589;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS;12844,87438;10060,05;78,31956701
100592;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;EVASIF;127731,1964;111044,55;86,936123
100592;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SIDATRIA;26688,66018;35681,1;133,6938601
100592;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ZENTICAVIR;54840,6205;63902,45;116,5239369
100594;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLUREND;49533,46761;79063,2;159,6157181
100594;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;184474,8906;256742,5;139,1747674
100594;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS;14465,25029;21812,7;150,7937959
100595;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;172497,9049;164584,96;95,41272987
100595;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;187514,3439;182045,4502;97,08347981
100595;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;92541,93372;60001,88;64,83750402
100596;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ACETUDIL;56591,01187;43346,62;76,59629783
100596;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;APIKOBAL PLUS;31502,01066;46514,49;147,6556227
100596;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLEXO GRUP;126793,7287;80706,05;63,6514525
100596;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;TRIBUDAT TABLET;15479,75288;17564,55;113,4678967
100600;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DULOXX;161985,9626;210110,5005;129,7090792
100600;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;GYREX;314894,1828;379547,28;120,5316899
100600;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PHOCUSS;51665,28312;48578,79;94,02598237
100601;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DULOXX;181591,0062;204869,4004;112,8191339
100601;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;GYREX;283550,6098;318700,36;112,396288
100601;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PHOCUSS;56308,2244;89804,8;159,4878918
100603;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ETKINIA;68932,93896;65911,56;95,61693001
100603;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SECITA;195118,235;207095,63;106,1385318
100617;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLUREND;36039,50582;25559,32;70,92028434
100617;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;139982,8371;162200,54;115,8717335
100617;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS;15434,42131;6251,7;40,50491996
100618;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;29252,85446;13228,32;45,22061264
100618;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;195563,9347;189344,64;96,81981512
100618;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;190679,7974;174952,54;91,75200644
100623;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ETKINIA;75378,2349;90226,76;119,6986904
100623;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SECITA;290970,9038;308382,38;105,9839235
100624;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ACETUDIL;64815,3429;64618,71;99,696626
100624;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;APIKOBAL PLUS;23457,26257;19883,37;84,76423854
100624;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLEXO GRUP;97898,34152;68835,87;70,3136222
100624;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;TRIBUDAT TABLET;12940,75718;16991,48;131,3020541
100626;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;173216,3094;203484,6;117,4742729
100626;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;166052,286;158217,6902;95,28185005
100626;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;68470,1962;58813,72;85,89681827
100627;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLUREND;34235,48765;38302,84;111,8805153
100627;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;163766,4953;206448,47;126,0627027
100627;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS;14365,1065;12912,9;89,89073628
100649;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ETKINIA;59574,10675;71643;120,2586223
100649;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SECITA;196018,7732;163250,97;83,28333422
100650;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;29368,36654;7556,5;25,73006568
100650;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;155072,8332;173982,08;112,1937843
100650;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;163681,9083;132752,76;81,1041131
100657;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ACETUDIL;60079,11453;49476,37;82,3520293
100657;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;APIKOBAL PLUS;27800,63109;45734,75;164,5097546
100657;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLEXO GRUP;116174,1584;120127,81;103,4032109
100657;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;TRIBUDAT TABLET;11997,98185;10437,63;86,99488072
100658;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;19670,35635;40093,9;203,8290475
100658;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;260307,4759;457242,88;175,6549167
100658;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;205597,2919;253319,22;123,2113602
100661;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;27886,29759;25674,32;92,06786924
100661;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;217333,1023;404697,92;186,2108973
100661;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;159297,4068;154426,44;96,94221838
100662;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;129403,1507;180923;139,8134428
