Çalışan Sicil No;Gösterge Adı ;Periyot;Planlanan;Gerçekleşen;Sonuç 
100600;TSM - Market İndeks;1;100;127,3658658;127,3658658
100263;TSM - Market İndeks;1;100;110,8087584;110,8087584
100567;TSM - Market İndeks;1;100;108,3659767;108,3659767
100850;TSM - Market İndeks;1;100;105,4201774;105,4201774
100233;TSM - Market İndeks;1;100;116,0415626;116,0415626
100330;TSM - Market İndeks;1;100;122,9719701;122,9719701
100340;TSM - Market İndeks;1;100;118,1082111;118,1082111
101688;TSM - Market İndeks;1;100;113,2942955;113,2942955
100802;TSM - Market İndeks;1;100;114,0643687;114,0643687
100118;TSM - Market İndeks;1;100;108,8039093;108,8039093
100214;TSM - Market İndeks;1;100;105,1893147;105,1893147
100794;TSM - Market İndeks;1;100;106,358752;106,358752
100286;TSM - Market İndeks;1;100;109,0752513;109,0752513
100532;TSM - Market İndeks;1;100;101,9718478;101,9718478
100177;TSM - Market İndeks;1;100;104,3417903;104,3417903
100571;TSM - Market İndeks;1;100;113,965785;113,965785
101543;TSM - Market İndeks;1;100;93,80969833;93,80969833
100445;TSM - Market İndeks;1;100;97,26176501;97,26176501
101459;TSM - Market İndeks;1;100;97,27291494;97,27291494
100490;TSM - Market İndeks;1;100;96,50129868;96,50129868
100519;TSM - Market İndeks;1;100;95,50944314;95,50944314
100601;TSM - Market İndeks;1;100;91,96234423;91,96234423
101680;TSM - Market İndeks;1;100;94,34861573;94,34861573
101683;TSM - Market İndeks;1;100;90,28972026;90,28972026
100325;TSM - Market İndeks;1;100;98,23885507;98,23885507
101678;TSM - Market İndeks;1;100;95,30128815;95,30128815
100254;TSM - Market İndeks;1;100;90,53035385;90,53035385
100385;TSM - Market İndeks;1;100;93,87961686;93,87961686
101563;TSM - Market İndeks;1;100;87,69692657;87,69692657
100657;TSM - Market İndeks;1;100;89,61586752;89,61586752
101681;TSM - Market İndeks;1;100;73,03408304;73,03408304
101679;TSM - Market İndeks;1;100;68,78709311;68,78709311
101504;TSM - Market İndeks;1;100;61,83673106;61,83673106
101682;TSM - Market İndeks;1;100;65,73752594;65,73752594
100705;TSM - Market İndeks;1;100;69,29450177;69,29450177
100778;TSM - Market İndeks;1;100;73,56093564;73,56093564
101695;TSM - Market İndeks;1;100;48,17626342;48,17626342
100717;TSM - Market İndeks;1;100;152,4064053;152,4064053
100623;TSM - Market İndeks;1;100;156,0303348;156,0303348
