Çalışan Sicil No;Gösterge Adı ;Periyot;Planlanan;Gerçekleşen;Sonuç 
100379;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;29;15;51,72
100379;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;139;116;83,45
100379;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;140;100;71,43
100850;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;57;57;100
100850;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;119;117;98,32
100850;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;108;107;99,07
100664;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;50;50;100
100664;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;140;140;100
100664;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;131;130;99,24
101975;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;29;0;0
100514;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;64;54;84,38
100514;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;127;109;85,83
100514;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;132;123;93,18
100105;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;40;34;85
100105;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;83;77;92,77
100105;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;86;71;82,56
100327;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;41;18;43,9
100327;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;144;138;95,83
100327;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;129;117;90,7
100867;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;69;49;71,01
100867;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;142;106;74,65
100867;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;139;96;69,06
100600;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;59;44;74,58
100600;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;121;121;100
