Çalýþan Sicil No;Gösterge Adý ;Periyot;Planlanan;Gerçekleþen;Sonuç 
100680;VA TSM Toplam Grup Kota Realizasyonu;5;123931,25;146777,22;118,43
100680;VA TSM Toplam Grup Kota Realizasyonu;6;143940,45;133519,05;92,76
100604;VA TSM Toplam Grup Kota Realizasyonu;1;152084,09;163746,16;107,67
100604;VA TSM Toplam Grup Kota Realizasyonu;2;131832,95;121351,51;92,05
100604;VA TSM Toplam Grup Kota Realizasyonu;3;102811,56;78847,8;76,69
100604;VA TSM Toplam Grup Kota Realizasyonu;4;107715,48;100282,93;93,1
100604;VA TSM Toplam Grup Kota Realizasyonu;5;117752,55;116817,99;99,21
100604;VA TSM Toplam Grup Kota Realizasyonu;6;138716,53;93635,31;67,5
100565;VA TSM Toplam Grup Kota Realizasyonu;1;153416,19;174869,48;113,98
100565;VA TSM Toplam Grup Kota Realizasyonu;2;141727,48;138270,28;97,56
100565;VA TSM Toplam Grup Kota Realizasyonu;3;114091,41;100245,98;87,86
100565;VA TSM Toplam Grup Kota Realizasyonu;4;117369,3;116749,89;99,47
100565;VA TSM Toplam Grup Kota Realizasyonu;5;125929,31;137758,09;109,39
100565;VA TSM Toplam Grup Kota Realizasyonu;6;146622;146248,26;99,75
100615;VA TSM Toplam Grup Kota Realizasyonu;1;139641,86;146079,2;104,61
100615;VA TSM Toplam Grup Kota Realizasyonu;2;122707,8;121325,86;98,87
100615;VA TSM Toplam Grup Kota Realizasyonu;3;97073,88;70862,84;73
100615;VA TSM Toplam Grup Kota Realizasyonu;4;101400,21;75369,67;74,33
100615;VA TSM Toplam Grup Kota Realizasyonu;5;109659,39;101330,31;92,4
100615;VA TSM Toplam Grup Kota Realizasyonu;6;127078,27;63661,4;50,1
100244;VA TSM Toplam Grup Kota Realizasyonu;1;142698,63;140045,7;98,14
100244;VA TSM Toplam Grup Kota Realizasyonu;2;128153,58;124157,6;96,88
100244;VA TSM Toplam Grup Kota Realizasyonu;3;102964,69;92786,99;90,12
100244;VA TSM Toplam Grup Kota Realizasyonu;4;107302,25;105229,71;98,07
100494;VA TSM Toplam Grup Kota Realizasyonu;1;166008,13;216510,14;130,42
100494;VA TSM Toplam Grup Kota Realizasyonu;2;150108,05;176496,95;117,58
100494;VA TSM Toplam Grup Kota Realizasyonu;3;121981,18;147749,74;121,13
100494;VA TSM Toplam Grup Kota Realizasyonu;4;126068,47;167707,51;133,03
100494;VA TSM Toplam Grup Kota Realizasyonu;5;135209,37;180469,49;133,47
100494;VA TSM Toplam Grup Kota Realizasyonu;6;147971,6;155175,47;104,87
100499;VA TSM Toplam Grup Kota Realizasyonu;1;150716,3;167419,02;111,08
100499;VA TSM Toplam Grup Kota Realizasyonu;2;135746,89;125347,31;92,34
100499;VA TSM Toplam Grup Kota Realizasyonu;3;109405,87;110110,25;100,64
100499;VA TSM Toplam Grup Kota Realizasyonu;4;113397,06;114026,84;100,56
100499;VA TSM Toplam Grup Kota Realizasyonu;5;150963,54;161892,73;107,24
100499;VA TSM Toplam Grup Kota Realizasyonu;6;170574,31;158567,31;92,96
100164;VA TSM Toplam Grup Kota Realizasyonu;1;159159,37;184486,09;115,91
100164;VA TSM Toplam Grup Kota Realizasyonu;2;139848,48;162678,64;116,32
100164;VA TSM Toplam Grup Kota Realizasyonu;3;109653,31;112799,71;102,87
100164;VA TSM Toplam Grup Kota Realizasyonu;4;114103,32;130187,59;114,1
100164;VA TSM Toplam Grup Kota Realizasyonu;5;124626,1;139513,05;111,95
100164;VA TSM Toplam Grup Kota Realizasyonu;6;146718,5;134912,16;91,95
100205;VA TSM Toplam Grup Kota Realizasyonu;1;129269,76;152475,26;117,95
100205;VA TSM Toplam Grup Kota Realizasyonu;2;116767,57;127120,5;108,87
100205;VA TSM Toplam Grup Kota Realizasyonu;3;93080,79;99747,07;107,16
100205;VA TSM Toplam Grup Kota Realizasyonu;4;93721,99;120112,68;128,16
100205;VA TSM Toplam Grup Kota Realizasyonu;5;101753,43;122295,55;120,19
100205;VA TSM Toplam Grup Kota Realizasyonu;6;118616,28;138544,42;116,8
100326;VA TSM Toplam Grup Kota Realizasyonu;1;147614,78;143929,9;97,5
100326;VA TSM Toplam Grup Kota Realizasyonu;2;125997,07;99536,54;79
100326;VA TSM Toplam Grup Kota Realizasyonu;3;97291,8;69744,37;71,69
100500;VA TSM Toplam Grup Kota Realizasyonu;1;124183,98;138696,07;111,69
100500;VA TSM Toplam Grup Kota Realizasyonu;2;114842,58;127537,82;111,05
100500;VA TSM Toplam Grup Kota Realizasyonu;3;93370,16;97538,06;104,46
100500;VA TSM Toplam Grup Kota Realizasyonu;4;94294,14;97873,02;103,8
100500;VA TSM Toplam Grup Kota Realizasyonu;5;101713,7;108230,56;106,41
100500;VA TSM Toplam Grup Kota Realizasyonu;6;116999,34;114411,04;97,79
100535;VA TSM Toplam Grup Kota Realizasyonu;1;122287,29;120712,72;98,71
100535;VA TSM Toplam Grup Kota Realizasyonu;2;112352,99;105019,56;93,47
100535;VA TSM Toplam Grup Kota Realizasyonu;3;90206,74;85270,39;94,53
100535;VA TSM Toplam Grup Kota Realizasyonu;4;90086,85;92176,36;102,32
100535;VA TSM Toplam Grup Kota Realizasyonu;5;98208,09;109791,27;111,79
100535;VA TSM Toplam Grup Kota Realizasyonu;6;114059,22;114911,62;100,75
100690;VA TSM Toplam Grup Kota Realizasyonu;1;228112,12;265511,61;116,4
100690;VA TSM Toplam Grup Kota Realizasyonu;2;202423,11;189682,48;93,71
100690;VA TSM Toplam Grup Kota Realizasyonu;3;159140,62;155885,36;97,95
100690;VA TSM Toplam Grup Kota Realizasyonu;4;167698,99;202367,99;120,67
100690;VA TSM Toplam Grup Kota Realizasyonu;5;181620,56;205917,35;113,38
100690;VA TSM Toplam Grup Kota Realizasyonu;6;212900,94;241139;113,26
100716;VA TSM Toplam Grup Kota Realizasyonu;1;180582,5;190518,85;105,5
100716;VA TSM Toplam Grup Kota Realizasyonu;2;164142,58;160577,29;97,83
100716;VA TSM Toplam Grup Kota Realizasyonu;3;131647,86;110101,32;83,63
100716;VA TSM Toplam Grup Kota Realizasyonu;4;136067,62;143029,25;105,12
100716;VA TSM Toplam Grup Kota Realizasyonu;5;147138,53;160604,95;109,15
100716;VA TSM Toplam Grup Kota Realizasyonu;6;168465,97;163872,37;97,27
100715;VA TSM Toplam Grup Kota Realizasyonu;1;160900,2;146737,42;91,2
100628;VA TSM Toplam Grup Kota Realizasyonu;1;222360,89;215358,06;96,85
100628;VA TSM Toplam Grup Kota Realizasyonu;2;200940,36;192584,55;95,84
100628;VA TSM Toplam Grup Kota Realizasyonu;3;158946,12;135228,82;85,08
100628;VA TSM Toplam Grup Kota Realizasyonu;4;166889,24;177188,52;106,17
100628;VA TSM Toplam Grup Kota Realizasyonu;5;181102,92;181902,92;100,44
100303;VA TSM Toplam Grup Kota Realizasyonu;1;182708,52;170800,69;93,48
100303;VA TSM Toplam Grup Kota Realizasyonu;2;160907,63;117945,65;73,3
100303;VA TSM Toplam Grup Kota Realizasyonu;3;126208,84;98841,39;78,32
100303;VA TSM Toplam Grup Kota Realizasyonu;4;132612,95;143874,41;108,49
100303;VA TSM Toplam Grup Kota Realizasyonu;5;144484,89;137274,4;95,01
100303;VA TSM Toplam Grup Kota Realizasyonu;6;170004;124327,69;73,13
100541;VA TSM Toplam Grup Kota Realizasyonu;1;181041,04;226206,55;124,95
100541;VA TSM Toplam Grup Kota Realizasyonu;2;160729,32;179950,03;111,96
100541;VA TSM Toplam Grup Kota Realizasyonu;3;126954,39;143158,03;112,76
100541;VA TSM Toplam Grup Kota Realizasyonu;4;134558,77;181023,79;134,53
100541;VA TSM Toplam Grup Kota Realizasyonu;5;144991,13;187595,8;129,38
100541;VA TSM Toplam Grup Kota Realizasyonu;6;168869,37;188075,83;111,37
100275;VA TSM Toplam Grup Kota Realizasyonu;1;169967,35;185093,11;108,9
100275;VA TSM Toplam Grup Kota Realizasyonu;2;152677,36;118383,82;77,54
100275;VA TSM Toplam Grup Kota Realizasyonu;3;120832,16;116983,78;96,82
100275;VA TSM Toplam Grup Kota Realizasyonu;4;126129,35;103392,72;81,97
100275;VA TSM Toplam Grup Kota Realizasyonu;5;137352,58;151861,85;110,56
100275;VA TSM Toplam Grup Kota Realizasyonu;6;160380,37;138036,35;86,07
100679;VA TSM Toplam Grup Kota Realizasyonu;1;187545,75;177112,22;94,44
100679;VA TSM Toplam Grup Kota Realizasyonu;2;168296,77;119336,32;70,91
100679;VA TSM Toplam Grup Kota Realizasyonu;3;134111,62;128107,11;95,52
100679;VA TSM Toplam Grup Kota Realizasyonu;4;140589,38;133759,37;95,14
100679;VA TSM Toplam Grup Kota Realizasyonu;5;150865,82;154872,23;102,66
100679;VA TSM Toplam Grup Kota Realizasyonu;6;172657,13;120624,37;69,86
100276;VA TSM Toplam Grup Kota Realizasyonu;1;169243,69;189265,84;111,83
100276;VA TSM Toplam Grup Kota Realizasyonu;2;153420,97;148981,89;97,11
100276;VA TSM Toplam Grup Kota Realizasyonu;3;123066,91;119560,72;97,15
100276;VA TSM Toplam Grup Kota Realizasyonu;4;127739,23;127952,37;100,17
100276;VA TSM Toplam Grup Kota Realizasyonu;5;135867,18;142787,97;105,09
100276;VA TSM Toplam Grup Kota Realizasyonu;6;157229,93;141597,44;90,06
100338;VA TSM Toplam Grup Kota Realizasyonu;1;172746,33;179010,79;103,63
100338;VA TSM Toplam Grup Kota Realizasyonu;2;152867,27;149246,63;97,63
100338;VA TSM Toplam Grup Kota Realizasyonu;3;120656,38;118939,66;98,58
100338;VA TSM Toplam Grup Kota Realizasyonu;4;126566,81;133390,32;105,39
100338;VA TSM Toplam Grup Kota Realizasyonu;5;136180,74;163609,23;120,14
100338;VA TSM Toplam Grup Kota Realizasyonu;6;158641,27;148494,32;93,6
100337;VA TSM Toplam Grup Kota Realizasyonu;1;180957,21;211240,36;116,73
100337;VA TSM Toplam Grup Kota Realizasyonu;2;162085,2;156031,78;96,27
100337;VA TSM Toplam Grup Kota Realizasyonu;3;129682,35;132842,43;102,44
100337;VA TSM Toplam Grup Kota Realizasyonu;4;134178,18;162233,72;120,91
100337;VA TSM Toplam Grup Kota Realizasyonu;5;144871,34;162606,72;112,24
100337;VA TSM Toplam Grup Kota Realizasyonu;6;164653,9;161373,26;98,01
100530;VA TSM Toplam Grup Kota Realizasyonu;1;153668,28;153980,72;100,2
100530;VA TSM Toplam Grup Kota Realizasyonu;2;137624,01;127353,3;92,54
100530;VA TSM Toplam Grup Kota Realizasyonu;3;110019,96;106486,91;96,79
100530;VA TSM Toplam Grup Kota Realizasyonu;4;115184,68;118106,74;102,54
100530;VA TSM Toplam Grup Kota Realizasyonu;5;123985,15;138695,66;111,86
100530;VA TSM Toplam Grup Kota Realizasyonu;6;141618,59;129706,21;91,59
100497;VA TSM Toplam Grup Kota Realizasyonu;1;167990,75;175810,81;104,66
100497;VA TSM Toplam Grup Kota Realizasyonu;2;150447,6;149031,42;99,06
100497;VA TSM Toplam Grup Kota Realizasyonu;3;121085,49;115214,48;95,15
100497;VA TSM Toplam Grup Kota Realizasyonu;4;124180,11;131150,92;105,61
100497;VA TSM Toplam Grup Kota Realizasyonu;5;134352,97;160196,24;119,24
100497;VA TSM Toplam Grup Kota Realizasyonu;6;150791,32;135084,22;89,58
100241;VA TSM Toplam Grup Kota Realizasyonu;1;150871,22;156357,51;103,64
100241;VA TSM Toplam Grup Kota Realizasyonu;2;138935,25;123729,41;89,06
100241;VA TSM Toplam Grup Kota Realizasyonu;3;112505,33;110570,79;98,28
100241;VA TSM Toplam Grup Kota Realizasyonu;4;114940,9;115722,56;100,68
100241;VA TSM Toplam Grup Kota Realizasyonu;5;123261,12;123502,09;100,2
100241;VA TSM Toplam Grup Kota Realizasyonu;6;141861,88;119031,36;83,91
100384;VA TSM Toplam Grup Kota Realizasyonu;1;189591,9;212156,62;111,9
100384;VA TSM Toplam Grup Kota Realizasyonu;2;170541,69;169149,21;99,18
100384;VA TSM Toplam Grup Kota Realizasyonu;3;136298,36;139262,92;102,18
100384;VA TSM Toplam Grup Kota Realizasyonu;4;137266,1;123693,55;90,11
100384;VA TSM Toplam Grup Kota Realizasyonu;5;151404,65;183559,29;121,24
100384;VA TSM Toplam Grup Kota Realizasyonu;6;168787,38;181182,77;107,34
100378;VA TSM Toplam Grup Kota Realizasyonu;1;174131,56;181368,88;104,16
100378;VA TSM Toplam Grup Kota Realizasyonu;2;162229,43;140196,55;86,42
100378;VA TSM Toplam Grup Kota Realizasyonu;3;132373,58;105811,33;79,93
100378;VA TSM Toplam Grup Kota Realizasyonu;4;134998,33;87025,32;64,46
100518;VA TSM Toplam Grup Kota Realizasyonu;1;182298,94;206469,07;113,26
100518;VA TSM Toplam Grup Kota Realizasyonu;2;163730,37;131915,62;80,57
100518;VA TSM Toplam Grup Kota Realizasyonu;3;131109,16;104238,07;79,5
100518;VA TSM Toplam Grup Kota Realizasyonu;4;136352,82;146918,53;107,75
100518;VA TSM Toplam Grup Kota Realizasyonu;5;147076,67;144156,53;98,01
100518;VA TSM Toplam Grup Kota Realizasyonu;6;168566,93;156194,7;92,66
100691;VA TSM Toplam Grup Kota Realizasyonu;1;151653,7;146820,88;96,81
100691;VA TSM Toplam Grup Kota Realizasyonu;2;136194,71;106982,14;78,55
100691;VA TSM Toplam Grup Kota Realizasyonu;3;109375,42;89938,77;82,23
100691;VA TSM Toplam Grup Kota Realizasyonu;4;112953,12;117911;104,39
100691;VA TSM Toplam Grup Kota Realizasyonu;5;122387,79;142774,57;116,66
100691;VA TSM Toplam Grup Kota Realizasyonu;6;137469,48;125755,15;91,48
100403;VA TSM Toplam Grup Kota Realizasyonu;1;157393,82;146706,4;93,21
100403;VA TSM Toplam Grup Kota Realizasyonu;2;141221,65;131483,6;93,1
100403;VA TSM Toplam Grup Kota Realizasyonu;3;113118,74;91470,06;80,86
100403;VA TSM Toplam Grup Kota Realizasyonu;4;114899,84;119348,63;103,87
100403;VA TSM Toplam Grup Kota Realizasyonu;5;125859,69;126268,75;100,33
100403;VA TSM Toplam Grup Kota Realizasyonu;6;142687,26;115591,22;81,01
100443;VA TSM Toplam Grup Kota Realizasyonu;1;176383,66;220848,05;125,21
100443;VA TSM Toplam Grup Kota Realizasyonu;2;159169,56;163200,32;102,53
100443;VA TSM Toplam Grup Kota Realizasyonu;3;128929,56;140902,77;109,29
100443;VA TSM Toplam Grup Kota Realizasyonu;4;132959,05;178969,76;134,61
100443;VA TSM Toplam Grup Kota Realizasyonu;5;143787,84;165817,11;115,32
100443;VA TSM Toplam Grup Kota Realizasyonu;6;158639,31;171062,6;107,83
100523;VA TSM Toplam Grup Kota Realizasyonu;1;155051,95;173705,42;112,03
100523;VA TSM Toplam Grup Kota Realizasyonu;2;139817,87;132949,23;95,09
100523;VA TSM Toplam Grup Kota Realizasyonu;3;112566,07;111950,29;99,45
100523;VA TSM Toplam Grup Kota Realizasyonu;4;116254,28;119827,22;103,07
100523;VA TSM Toplam Grup Kota Realizasyonu;5;125863,37;139930,48;111,18
100523;VA TSM Toplam Grup Kota Realizasyonu;6;141033,01;134698,95;95,51
100605;VA TSM Toplam Grup Kota Realizasyonu;1;170890,8;169667,71;99,28
100605;VA TSM Toplam Grup Kota Realizasyonu;2;150438,22;131764,2;87,59
100605;VA TSM Toplam Grup Kota Realizasyonu;3;119022,76;90632,23;76,15
100594;VA TSM Toplam Grup Kota Realizasyonu;1;170636,82;231913,9;135,91
100594;VA TSM Toplam Grup Kota Realizasyonu;2;151389,58;196900,63;130,06
100594;VA TSM Toplam Grup Kota Realizasyonu;3;121025,99;147273,45;121,69
100594;VA TSM Toplam Grup Kota Realizasyonu;4;125774,89;178611,36;142,01
100594;VA TSM Toplam Grup Kota Realizasyonu;5;134633,92;182962,59;135,9
100594;VA TSM Toplam Grup Kota Realizasyonu;6;153407,14;181322,18;118,2
100521;VA TSM Toplam Grup Kota Realizasyonu;1;170537,22;242423,06;142,15
100521;VA TSM Toplam Grup Kota Realizasyonu;2;151474,71;180433;119,12
100521;VA TSM Toplam Grup Kota Realizasyonu;3;120969,53;151797,33;125,48
100521;VA TSM Toplam Grup Kota Realizasyonu;4;126041,42;194659,64;154,44
100521;VA TSM Toplam Grup Kota Realizasyonu;5;134679,97;196511,44;145,91
100521;VA TSM Toplam Grup Kota Realizasyonu;6;153048,34;170384,66;111,33
100721;VA TSM Toplam Grup Kota Realizasyonu;1;169960,13;171929,83;101,16
100721;VA TSM Toplam Grup Kota Realizasyonu;2;148467,83;123488,67;83,18
100721;VA TSM Toplam Grup Kota Realizasyonu;3;117644,98;96014,91;81,61
100721;VA TSM Toplam Grup Kota Realizasyonu;4;120849,66;139348,64;115,31
100721;VA TSM Toplam Grup Kota Realizasyonu;5;133471,96;138685,22;103,91
100721;VA TSM Toplam Grup Kota Realizasyonu;6;149357,02;153023,05;102,45
100627;VA TSM Toplam Grup Kota Realizasyonu;1;132202,58;163329,07;123,54
100627;VA TSM Toplam Grup Kota Realizasyonu;2;115903,06;98216,04;84,74
100627;VA TSM Toplam Grup Kota Realizasyonu;3;92133,03;90778,39;98,53
100627;VA TSM Toplam Grup Kota Realizasyonu;4;94840,81;122583,99;129,25
100627;VA TSM Toplam Grup Kota Realizasyonu;5;103658,9;107120,44;103,34
100627;VA TSM Toplam Grup Kota Realizasyonu;6;117555,82;114608,87;97,49
100682;VA TSM Toplam Grup Kota Realizasyonu;1;153201,65;159172,77;103,9
100682;VA TSM Toplam Grup Kota Realizasyonu;2;133930,61;115346,22;86,12
100682;VA TSM Toplam Grup Kota Realizasyonu;3;105929,82;109185,2;103,07
100682;VA TSM Toplam Grup Kota Realizasyonu;4;110607,56;127402,72;115,18
100682;VA TSM Toplam Grup Kota Realizasyonu;5;120070,6;124330,84;103,55
100682;VA TSM Toplam Grup Kota Realizasyonu;6;136040,13;98432,54;72,36
100681;VA TSM Toplam Grup Kota Realizasyonu;1;169212,25;162449,67;96
100681;VA TSM Toplam Grup Kota Realizasyonu;2;150962,6;136080,02;90,14
100681;VA TSM Toplam Grup Kota Realizasyonu;3;120508,11;116756,05;96,89
100681;VA TSM Toplam Grup Kota Realizasyonu;4;125150,39;138142,95;110,38
100681;VA TSM Toplam Grup Kota Realizasyonu;5;135206,74;156003,4;115,38
100681;VA TSM Toplam Grup Kota Realizasyonu;6;153984,49;157744,49;102,44
100724;VA TSM Toplam Grup Kota Realizasyonu;1;183835,39;186293,81;101,34
100724;VA TSM Toplam Grup Kota Realizasyonu;2;162156,26;144737,72;89,26
100724;VA TSM Toplam Grup Kota Realizasyonu;3;128911,31;107679,3;83,53
100724;VA TSM Toplam Grup Kota Realizasyonu;4;133427,9;140651,71;105,41
100724;VA TSM Toplam Grup Kota Realizasyonu;5;145511,33;171974,42;118,19
100724;VA TSM Toplam Grup Kota Realizasyonu;6;166196,09;155374,1;93,49
100688;VA TSM Toplam Grup Kota Realizasyonu;1;171292,67;174088;101,63
100688;VA TSM Toplam Grup Kota Realizasyonu;2;152329,16;105471,7;69,24
100688;VA TSM Toplam Grup Kota Realizasyonu;3;119527,38;92568,83;77,45
100688;VA TSM Toplam Grup Kota Realizasyonu;4;124242,25;102271,04;82,32
100688;VA TSM Toplam Grup Kota Realizasyonu;5;135187,38;125671,09;92,96
100688;VA TSM Toplam Grup Kota Realizasyonu;6;158227,07;135590,85;85,69
100664;VA TSM Toplam Grup Kota Realizasyonu;1;188270,37;214305,6;113,83
100664;VA TSM Toplam Grup Kota Realizasyonu;2;171107,2;134641,3;78,69
100664;VA TSM Toplam Grup Kota Realizasyonu;3;172984,61;166860,07;96,46
100664;VA TSM Toplam Grup Kota Realizasyonu;4;182524,29;188050,23;103,03
100664;VA TSM Toplam Grup Kota Realizasyonu;5;199843,47;210924,43;105,54
100664;VA TSM Toplam Grup Kota Realizasyonu;6;227304,19;187796,35;82,62
100704;VA TSM Toplam Grup Kota Realizasyonu;1;172988,39;203989,04;117,92
100704;VA TSM Toplam Grup Kota Realizasyonu;2;158872,03;157582,24;99,19
100704;VA TSM Toplam Grup Kota Realizasyonu;3;128292,72;120571,3;93,98
100704;VA TSM Toplam Grup Kota Realizasyonu;4;132286,84;130885,84;98,94
100704;VA TSM Toplam Grup Kota Realizasyonu;5;141422,19;141256,86;99,88
100704;VA TSM Toplam Grup Kota Realizasyonu;6;161367,15;165756,13;102,72
100617;VA TSM Toplam Grup Kota Realizasyonu;1;138275,19;142017,11;102,71
100617;VA TSM Toplam Grup Kota Realizasyonu;2;127055,23;126047,59;99,21
100617;VA TSM Toplam Grup Kota Realizasyonu;3;103353,36;87316,66;84,48
100617;VA TSM Toplam Grup Kota Realizasyonu;4;103825,45;105755,7;101,86
100617;VA TSM Toplam Grup Kota Realizasyonu;5;112025,74;109886,08;98,09
100617;VA TSM Toplam Grup Kota Realizasyonu;6;125222,58;101554,28;81,1
100380;VA TSM Toplam Grup Kota Realizasyonu;1;158992,03;170782,81;107,42
100380;VA TSM Toplam Grup Kota Realizasyonu;2;149512,04;146328,65;97,87
100380;VA TSM Toplam Grup Kota Realizasyonu;3;123216,43;122397,09;99,34
100380;VA TSM Toplam Grup Kota Realizasyonu;4;123152,62;100798,13;81,85
100380;VA TSM Toplam Grup Kota Realizasyonu;5;131856,14;144224,07;109,38
100380;VA TSM Toplam Grup Kota Realizasyonu;6;146647,81;151832,55;103,54
100768;VA TSM Toplam Grup Kota Realizasyonu;1;147143,58;174563,62;118,63
100768;VA TSM Toplam Grup Kota Realizasyonu;2;133578,33;141327,88;105,8
100768;VA TSM Toplam Grup Kota Realizasyonu;3;107790,23;108734,14;100,88
100768;VA TSM Toplam Grup Kota Realizasyonu;4;110387,2;122994,2;111,42
100768;VA TSM Toplam Grup Kota Realizasyonu;5;127675,4;143350,28;112,28
100768;VA TSM Toplam Grup Kota Realizasyonu;6;144713,16;147720,52;102,08
100786;VA TSM Toplam Grup Kota Realizasyonu;1;193326,33;210022,72;108,64
100786;VA TSM Toplam Grup Kota Realizasyonu;2;165698,42;115368,2;69,63
100786;VA TSM Toplam Grup Kota Realizasyonu;3;128839,15;93111,79;72,27
100786;VA TSM Toplam Grup Kota Realizasyonu;4;138928,71;120786,57;86,94
100786;VA TSM Toplam Grup Kota Realizasyonu;5;149231,46;156617,6;104,95
100786;VA TSM Toplam Grup Kota Realizasyonu;6;176281,33;176861,44;100,33
100765;VA TSM Toplam Grup Kota Realizasyonu;1;156487,8;159549,3;101,96
100765;VA TSM Toplam Grup Kota Realizasyonu;2;136905,69;111456,06;81,41
100765;VA TSM Toplam Grup Kota Realizasyonu;3;107769,75;103794,87;96,31
100765;VA TSM Toplam Grup Kota Realizasyonu;4;112788,72;106873;94,76
100765;VA TSM Toplam Grup Kota Realizasyonu;5;122241,09;114331,95;93,53
100765;VA TSM Toplam Grup Kota Realizasyonu;6;143512,05;143440,76;99,95
100779;VA TSM Toplam Grup Kota Realizasyonu;1;132753,43;115963,69;87,35
100779;VA TSM Toplam Grup Kota Realizasyonu;2;118952,63;96094,94;80,78
100779;VA TSM Toplam Grup Kota Realizasyonu;3;95545,39;71171,39;74,49
100779;VA TSM Toplam Grup Kota Realizasyonu;4;98963,58;74113,18;74,89
100779;VA TSM Toplam Grup Kota Realizasyonu;5;106578,34;93806,33;88,02
100775;VA TSM Toplam Grup Kota Realizasyonu;1;177719,77;186792,13;105,1
100775;VA TSM Toplam Grup Kota Realizasyonu;2;153973,89;135644,1;88,1
100775;VA TSM Toplam Grup Kota Realizasyonu;3;131915,88;95762,71;72,59
100775;VA TSM Toplam Grup Kota Realizasyonu;4;138047,33;108125,63;78,33
100775;VA TSM Toplam Grup Kota Realizasyonu;5;151552,65;158535,8;104,61
100775;VA TSM Toplam Grup Kota Realizasyonu;6;181043,35;153658,53;84,87
100782;VA TSM Toplam Grup Kota Realizasyonu;1;134333,42;150834,11;112,28
100782;VA TSM Toplam Grup Kota Realizasyonu;2;120606,51;131710,47;109,21
100782;VA TSM Toplam Grup Kota Realizasyonu;3;96989,53;99068,36;102,14
100782;VA TSM Toplam Grup Kota Realizasyonu;4;98986,31;120034,23;121,26
100782;VA TSM Toplam Grup Kota Realizasyonu;5;107731,46;124517,41;115,58
100782;VA TSM Toplam Grup Kota Realizasyonu;6;120478,82;116028,86;96,31
100801;VA TSM Toplam Grup Kota Realizasyonu;1;156421,6;163771,94;104,7
100801;VA TSM Toplam Grup Kota Realizasyonu;2;137326,89;122796,71;89,42
100801;VA TSM Toplam Grup Kota Realizasyonu;3;108255,17;112838,08;104,23
100801;VA TSM Toplam Grup Kota Realizasyonu;4;113507,07;91052,77;80,22
100801;VA TSM Toplam Grup Kota Realizasyonu;5;122667,78;141731,89;115,54
100801;VA TSM Toplam Grup Kota Realizasyonu;6;143806,23;119398,41;83,03
100770;VA TSM Toplam Grup Kota Realizasyonu;1;122992,07;135436,28;110,12
100770;VA TSM Toplam Grup Kota Realizasyonu;2;113209,72;119800,71;105,82
100770;VA TSM Toplam Grup Kota Realizasyonu;3;91191,8;97067,38;106,44
100770;VA TSM Toplam Grup Kota Realizasyonu;4;91234,95;106774,87;117,03
100770;VA TSM Toplam Grup Kota Realizasyonu;5;99224,93;114002,45;114,89
